SenderID;ReceiverID;EventTime
11023;144571;2012-12-15 20:02:23
11023;157480;2012-12-15 20:32:12
157480;11023;2012-12-15 20:39:52
11023;157480;2012-12-15 20:41:08
157480;11023;2012-12-15 20:49:26
11023;189277;2012-12-15 20:49:41
11023;157480;2012-12-15 20:52:16
157480;11023;2012-12-15 20:53:38
11023;157480;2012-12-15 21:00:30
144571;11023;2012-12-15 21:03:16
11023;189277;2012-12-15 21:09:09
11023;189277;2012-12-15 21:46:39
11023;157480;2012-12-15 21:48:28
11023;157480;2012-12-15 21:49:24
127838;11023;2012-12-15 21:49:40
11023;157480;2012-12-15 22:06:28
157480;11023;2012-12-15 22:07:42
11023;127838;2012-12-16 02:19:17
11023;189277;2012-12-16 02:19:35
189277;11023;2012-12-16 02:21:13
11023;189277;2012-12-16 02:23:41
189277;11023;2012-12-16 02:31:01
11023;189277;2012-12-16 02:31:25
189277;11023;2012-12-16 02:32:08
189277;11023;2012-12-16 02:32:23
189277;11023;2012-12-16 02:34:01
11023;189277;2012-12-16 02:34:32
11023;157480;2012-12-16 04:31:01
157480;11023;2012-12-16 04:33:14
11023;157480;2012-12-16 04:36:25
11023;157480;2012-12-16 04:36:42
157480;11023;2012-12-16 04:40:49
157480;11023;2012-12-16 04:41:21
11023;157480;2012-12-16 04:44:56
157480;11023;2012-12-16 04:46:37
11023;157480;2012-12-16 04:48:05
157480;11023;2012-12-16 04:49:31
11023;157480;2012-12-16 04:51:35
157480;11023;2012-12-16 04:54:38
11023;157480;2012-12-16 04:58:52
157480;11023;2012-12-16 04:59:30
11023;157480;2012-12-16 05:00:25
157480;11023;2012-12-16 05:16:50
11023;157480;2012-12-16 05:19:57
157480;11023;2012-12-16 05:21:11
11023;157480;2012-12-16 05:24:06
11023;157480;2012-12-16 05:25:33
157480;11023;2012-12-16 05:26:29
11023;157480;2012-12-16 05:28:05
157480;11023;2012-12-16 05:28:52
11023;157480;2012-12-16 05:29:45
157480;11023;2012-12-16 05:38:17
11023;157480;2012-12-16 05:43:46
157480;11023;2012-12-16 05:45:19
11023;157480;2012-12-16 05:47:39
157480;11023;2012-12-16 05:52:40
11023;157480;2012-12-16 05:59:10
11023;157480;2012-12-16 05:59:22
157480;11023;2012-12-16 06:00:32
11023;157480;2012-12-16 06:01:20
157480;11023;2012-12-16 06:03:05
11023;157480;2012-12-16 06:08:42
157480;11023;2012-12-16 06:10:34
157480;11023;2012-12-16 06:11:41
11023;157480;2012-12-16 06:12:44
11023;157480;2012-12-16 06:13:09
11023;157480;2012-12-16 06:23:01
11023;157480;2012-12-16 06:24:45
157480;11023;2012-12-16 06:29:48
11023;157480;2012-12-16 06:30:46
157480;11023;2012-12-16 06:32:42
11023;157480;2012-12-16 06:33:17
157480;11023;2012-12-16 06:35:15
157480;11023;2012-12-16 08:06:49
157480;11023;2012-12-16 08:07:03
157480;11023;2012-12-16 08:07:14
11023;157480;2012-12-16 16:01:29
11023;155108;2012-12-16 18:19:41
11023;114536;2012-12-16 18:35:07
11023;191682;2012-12-16 18:36:54
157480;11023;2012-12-16 18:47:35
11023;157480;2012-12-16 18:48:22
11023;157480;2012-12-16 18:48:33
157480;11023;2012-12-16 18:58:14
11023;157480;2012-12-16 19:00:30
157480;11023;2012-12-16 19:41:06
157480;11023;2012-12-16 19:42:12
11023;157480;2012-12-16 19:43:24
11023;157480;2012-12-16 19:43:41
157480;11023;2012-12-16 19:54:09
11023;157480;2012-12-16 19:56:25
114536;11023;2012-12-16 20:05:54
157480;11023;2012-12-16 20:23:41
11023;157480;2012-12-16 20:24:32
157480;11023;2012-12-16 20:28:01
11023;157480;2012-12-16 20:29:48
11023;127838;2012-12-16 20:37:50
157480;11023;2012-12-16 20:38:22
11023;157480;2012-12-16 20:41:43
155108;11023;2012-12-16 20:58:39
157480;11023;2012-12-16 21:00:11
11023;157480;2012-12-16 21:01:10
11023;155108;2012-12-16 21:10:19
157480;11023;2012-12-16 21:10:19
11023;157480;2012-12-16 21:10:33
155108;11023;2012-12-16 21:16:28
11023;155108;2012-12-16 21:22:44
155108;11023;2012-12-16 21:31:05
155108;11023;2012-12-16 21:31:15
11023;155108;2012-12-16 21:37:35
11023;155108;2012-12-16 21:37:41
157480;11023;2012-12-16 21:44:54
11023;157480;2012-12-16 21:49:10
155108;11023;2012-12-16 21:56:00
11023;155108;2012-12-16 22:00:37
157480;11023;2012-12-16 22:31:18
155108;11023;2012-12-16 22:33:28
155108;11023;2012-12-16 22:35:10
155108;11023;2012-12-16 22:35:20
11023;157480;2012-12-16 22:36:32
155108;11023;2012-12-16 22:36:37
11023;155108;2012-12-16 22:37:36
155108;11023;2012-12-16 22:39:32
11023;155108;2012-12-16 22:42:21
155108;11023;2012-12-16 22:44:02
191682;11023;2012-12-16 22:47:12
11023;191682;2012-12-16 22:49:20
11023;155108;2012-12-16 22:50:07
191682;11023;2012-12-16 22:50:47
155108;11023;2012-12-16 22:52:35
11023;191682;2012-12-16 22:54:28
11023;155108;2012-12-16 22:55:23
191682;11023;2012-12-16 22:57:16
11023;191682;2012-12-16 22:57:38
157480;11023;2012-12-16 22:59:34
145547;11023;2012-12-16 23:01:16
11023;157480;2012-12-16 23:01:49
11023;145547;2012-12-16 23:02:39
145547;11023;2012-12-16 23:03:24
11023;145547;2012-12-16 23:04:12
157480;11023;2012-12-16 23:05:22
157480;11023;2012-12-16 23:05:25
11023;157480;2012-12-16 23:06:37
155108;11023;2012-12-16 23:16:48
11023;155108;2012-12-16 23:23:29
157480;11023;2012-12-16 23:47:06
11023;157480;2012-12-16 23:48:57
157480;11023;2012-12-16 23:53:14
11023;157480;2012-12-16 23:54:33
157480;11023;2012-12-16 23:55:48
11023;157480;2012-12-16 23:57:15
157480;11023;2012-12-17 00:01:46
11023;157480;2012-12-17 00:04:40
11023;157480;2012-12-17 00:05:01
157480;11023;2012-12-17 00:06:18
11023;157480;2012-12-17 00:08:02
11023;157480;2012-12-17 00:08:43
157480;11023;2012-12-17 00:58:37
11023;157480;2012-12-17 01:00:58
157480;11023;2012-12-17 01:26:47
11023;157480;2012-12-17 01:51:33
157480;11023;2012-12-17 02:17:32
11023;157480;2012-12-17 02:18:04
157480;11023;2012-12-17 02:41:31
11023;157480;2012-12-17 02:42:52
157480;11023;2012-12-17 03:06:41
148720;11023;2012-12-17 03:08:22
11023;157480;2012-12-17 03:09:04
11023;157480;2012-12-17 03:09:12
11023;148720;2012-12-17 03:09:21
148720;11023;2012-12-17 03:10:16
157480;11023;2012-12-17 03:20:31
11023;148720;2012-12-17 03:36:12
11023;157480;2012-12-17 03:36:31
157480;11023;2012-12-17 03:38:00
11023;157480;2012-12-17 03:41:04
148720;11023;2012-12-17 03:41:45
145547;11023;2012-12-17 03:46:32
11023;145547;2012-12-17 03:49:40
145547;11023;2012-12-17 03:51:30
11023;145547;2012-12-17 03:53:43
157480;11023;2012-12-17 03:55:36
145547;11023;2012-12-17 03:55:51
11023;145547;2012-12-17 03:56:19
11023;157480;2012-12-17 03:56:38
157480;11023;2012-12-17 04:06:21
11023;157480;2012-12-17 04:07:42
157480;11023;2012-12-17 04:08:34
11023;157480;2012-12-17 04:13:24
157480;11023;2012-12-17 04:15:34
11023;157480;2012-12-17 04:17:47
157480;11023;2012-12-17 04:32:17
11023;157480;2012-12-17 04:37:46
11023;145547;2012-12-17 05:05:15
145547;11023;2012-12-17 05:06:30
11023;145547;2012-12-17 05:06:49
157480;11023;2012-12-17 05:07:21
11023;157480;2012-12-17 05:07:44
145547;11023;2012-12-17 05:07:48
157480;11023;2012-12-17 05:08:43
11023;157480;2012-12-17 05:10:19
157480;11023;2012-12-17 05:11:27
11023;157480;2012-12-17 05:11:57
157480;11023;2012-12-17 05:17:46
11023;157480;2012-12-17 05:19:24
157480;11023;2012-12-17 05:21:25
11023;157480;2012-12-17 05:25:16
157480;11023;2012-12-17 06:03:04
11023;157480;2012-12-17 06:04:28
157480;11023;2012-12-17 06:05:12
11023;157480;2012-12-17 06:07:32
157480;11023;2012-12-17 06:12:12
11023;157480;2012-12-17 06:13:04
157480;11023;2012-12-17 06:15:27
11023;157480;2012-12-17 06:16:31
157480;11023;2012-12-17 06:25:57
11023;157480;2012-12-17 06:28:07
157480;11023;2012-12-17 06:30:02
11023;157480;2012-12-17 06:42:15
11023;157480;2012-12-17 06:43:32
11023;157480;2012-12-17 06:45:08
157480;11023;2012-12-17 06:47:27
157480;11023;2012-12-17 06:47:34
581624;11023;2012-12-17 15:19:13
11023;581624;2012-12-17 16:39:01
581624;11023;2012-12-17 16:40:21
11023;157480;2012-12-17 18:03:02
11023;157480;2012-12-17 18:03:10
157480;11023;2012-12-17 18:13:32
157480;11023;2012-12-17 18:14:40
156550;11023;2012-12-17 18:15:30
11023;157480;2012-12-17 18:41:23
11023;156550;2012-12-17 18:41:45
156550;11023;2012-12-17 18:46:33
11023;156550;2012-12-17 18:47:57
157480;11023;2012-12-17 19:09:41
11023;157480;2012-12-17 19:10:04
157480;11023;2012-12-17 19:15:04
11023;157480;2012-12-17 19:15:43
157480;11023;2012-12-17 19:25:33
11023;157480;2012-12-17 19:26:07
157480;11023;2012-12-17 19:27:51
11023;157480;2012-12-17 20:02:32
157480;11023;2012-12-17 20:13:00
11023;157480;2012-12-17 20:36:47
157480;11023;2012-12-17 20:51:24
11023;157480;2012-12-17 21:08:19
11023;157480;2012-12-17 21:09:41
157480;11023;2012-12-17 22:16:23
11023;155108;2012-12-17 23:09:43
145547;11023;2012-12-17 23:52:24
11023;145547;2012-12-17 23:57:07
11023;155108;2012-12-18 00:06:15
155108;11023;2012-12-18 00:11:25
11023;155108;2012-12-18 00:24:17
155108;11023;2012-12-18 00:25:05
11023;155108;2012-12-18 00:26:58
155108;11023;2012-12-18 00:28:00
11023;155108;2012-12-18 00:37:37
155108;11023;2012-12-18 00:38:39
125296;11023;2012-12-18 00:44:27
11023;155108;2012-12-18 00:46:12
155108;11023;2012-12-18 00:47:00
11023;125296;2012-12-18 01:09:07
11023;157480;2012-12-18 01:14:43
11023;157480;2012-12-18 01:15:01
157480;11023;2012-12-18 01:29:16
11023;157480;2012-12-18 01:33:17
11023;157480;2012-12-18 01:33:29
144571;11023;2012-12-18 01:33:56
11023;157480;2012-12-18 01:34:36
11023;157480;2012-12-18 01:34:44
11023;144571;2012-12-18 01:35:11
144571;11023;2012-12-18 01:35:59
11023;144571;2012-12-18 01:36:25
144571;11023;2012-12-18 01:37:01
11023;144571;2012-12-18 01:37:37
11023;155108;2012-12-18 01:40:56
157480;11023;2012-12-18 01:49:08
157480;11023;2012-12-18 01:49:12
157480;11023;2012-12-18 01:49:17
155108;11023;2012-12-18 01:53:59
155108;11023;2012-12-18 01:54:30
11023;157480;2012-12-18 01:54:34
157480;11023;2012-12-18 01:55:52
11023;157480;2012-12-18 01:56:49
11023;155108;2012-12-18 02:00:41
11023;155108;2012-12-18 02:00:51
155108;11023;2012-12-18 02:01:40
11023;155108;2012-12-18 02:03:04
155108;11023;2012-12-18 02:04:14
157480;11023;2012-12-18 02:05:05
11023;157480;2012-12-18 02:08:32
157480;11023;2012-12-18 02:10:38
11023;155108;2012-12-18 02:16:50
11023;155108;2012-12-18 02:16:55
11023;157480;2012-12-18 02:18:57
155108;11023;2012-12-18 02:20:07
157480;11023;2012-12-18 02:21:13
11023;155108;2012-12-18 02:47:32
155108;11023;2012-12-18 02:50:39
11023;155108;2012-12-18 02:53:48
155108;11023;2012-12-18 02:57:28
155108;11023;2012-12-18 04:07:27
11023;155108;2012-12-18 04:15:40
155108;11023;2012-12-18 05:30:54
155108;11023;2012-12-18 05:32:11
155108;11023;2012-12-18 05:33:27
11023;155108;2012-12-18 05:36:17
155108;11023;2012-12-18 05:38:39
155108;11023;2012-12-18 05:39:36
11023;155108;2012-12-18 05:41:49
11023;155108;2012-12-18 05:44:06
11023;155108;2012-12-18 05:46:12
155108;11023;2012-12-18 05:46:51
11023;155108;2012-12-18 05:49:39
11023;155108;2012-12-18 05:50:17
11023;155108;2012-12-18 05:51:36
11023;155108;2012-12-18 05:53:03
11023;155108;2012-12-18 05:57:37
11023;111438;2012-12-18 06:22:15
11023;157480;2012-12-18 06:23:12
111438;11023;2012-12-18 06:24:40
111438;11023;2012-12-18 06:24:45
111438;11023;2012-12-18 06:24:46
111438;11023;2012-12-18 06:24:48
157480;11023;2012-12-18 06:25:31
11023;157480;2012-12-18 06:28:15
11023;111438;2012-12-18 06:29:18
11023;111438;2012-12-18 06:30:05
11023;111438;2012-12-18 06:30:55
111438;11023;2012-12-18 06:31:15
111438;11023;2012-12-18 06:31:40
11023;111438;2012-12-18 06:35:22
11023;111438;2012-12-18 06:35:42
111438;11023;2012-12-18 06:36:41
11023;111438;2012-12-18 06:42:17
111438;11023;2012-12-18 06:43:57
111438;11023;2012-12-18 06:45:03
155108;11023;2012-12-18 07:00:26
11023;111438;2012-12-18 07:02:43
11023;155108;2012-12-18 07:03:21
11023;144571;2012-12-18 07:10:02
11023;157480;2012-12-18 07:11:07
11023;157480;2012-12-18 07:11:31
11023;157480;2012-12-18 07:12:23
11023;157480;2012-12-18 07:12:41
11023;114536;2012-12-18 07:14:06
155108;11023;2012-12-18 07:16:27
11023;157480;2012-12-18 07:17:17
11023;157480;2012-12-18 07:17:51
11023;155108;2012-12-18 07:18:06
155108;11023;2012-12-18 07:18:51
114536;11023;2012-12-18 07:24:29
155108;11023;2012-12-18 07:24:34
11023;155108;2012-12-18 07:26:17
155108;11023;2012-12-18 07:27:54
155108;11023;2012-12-18 07:30:18
11023;155108;2012-12-18 07:31:57
155108;11023;2012-12-18 07:32:50
11023;155108;2012-12-18 07:33:32
11023;155108;2012-12-18 07:33:41
155108;11023;2012-12-18 07:35:40
11023;155108;2012-12-18 07:36:53
155108;11023;2012-12-18 07:42:45
157480;11023;2012-12-18 09:42:16
157480;11023;2012-12-18 09:42:50
157480;11023;2012-12-18 09:42:55
157480;11023;2012-12-18 09:43:03
157480;11023;2012-12-18 09:43:11
157480;11023;2012-12-18 09:43:14
157480;11023;2012-12-18 09:43:19
157480;11023;2012-12-18 09:44:25
157480;11023;2012-12-18 09:44:27
157480;11023;2012-12-18 09:44:31
124676;11023;2012-12-18 19:19:29
11023;124676;2012-12-18 19:28:34
11023;127838;2012-12-18 19:51:36
127838;11023;2012-12-18 19:53:01
11023;127838;2012-12-18 19:53:33
11023;127838;2012-12-18 20:00:29
127838;11023;2012-12-18 20:05:14
11023;127838;2012-12-18 20:06:25
11023;127838;2012-12-18 20:07:54
11023;127838;2012-12-18 20:11:16
127838;11023;2012-12-18 20:12:33
124676;11023;2012-12-18 20:18:17
11023;124676;2012-12-18 20:19:58
124676;11023;2012-12-18 20:53:32
11023;124676;2012-12-18 20:56:27
124676;11023;2012-12-18 20:59:09
11023;124676;2012-12-18 21:00:27
124676;11023;2012-12-18 21:08:13
11023;124676;2012-12-18 21:10:45
124676;11023;2012-12-18 21:20:56
11023;124676;2012-12-18 21:22:20
124676;11023;2012-12-18 21:37:43
11023;124676;2012-12-18 21:38:41
114536;11023;2012-12-19 01:51:56
145547;11023;2012-12-19 01:58:57
11023;145547;2012-12-19 01:59:29
11023;114536;2012-12-19 01:59:43
11023;114536;2012-12-19 02:05:54
11023;125296;2012-12-19 02:05:54
11023;145547;2012-12-19 02:05:54
11023;124676;2012-12-19 02:06:10
11023;124676;2012-12-19 02:06:18
124676;11023;2012-12-19 02:09:16
11023;124676;2012-12-19 02:15:34
125296;11023;2012-12-19 02:52:17
124676;11023;2012-12-19 04:05:54
191682;11023;2012-12-19 06:51:07
11023;191682;2012-12-19 06:54:24
191682;11023;2012-12-19 06:55:18
11023;148720;2012-12-20 00:58:44
11023;157480;2012-12-20 06:23:34
145547;11023;2012-12-20 21:00:42
11023;145547;2012-12-20 21:06:39
124676;11023;2012-12-20 21:08:43
114536;11023;2012-12-20 21:59:51
11023;124676;2012-12-20 23:19:12
11023;114536;2012-12-20 23:21:15
114536;11023;2012-12-21 03:03:58
148720;11023;2012-12-22 21:49:15
11023;148720;2012-12-22 21:55:03
148720;11023;2012-12-22 22:05:48
11023;148720;2012-12-22 22:08:22
148720;11023;2012-12-22 22:09:18
11023;148720;2012-12-22 22:12:36
11023;148720;2012-12-22 22:13:19
148720;11023;2012-12-22 22:15:11
11023;148720;2012-12-23 00:33:47
11023;127838;2012-12-23 01:17:22
11023;189277;2012-12-23 01:17:34
127838;11023;2012-12-23 01:24:53
11023;127838;2012-12-23 03:15:11
11023;189277;2012-12-23 03:28:08
11023;200387;2012-12-23 20:03:44
11023;528855;2012-12-23 20:27:30
11023;200387;2012-12-23 20:37:28
11023;114536;2012-12-23 21:21:29
11023;114536;2012-12-23 21:44:04
114536;11023;2012-12-23 23:25:00
11023;114536;2012-12-23 23:28:04
114536;11023;2012-12-24 03:11:07
11023;157480;2012-12-24 04:07:55
157480;11023;2012-12-24 04:12:35
11023;157480;2012-12-24 04:13:39
157480;11023;2012-12-24 04:16:51
11023;157480;2012-12-24 04:24:59
11023;114536;2012-12-24 05:18:14
157480;11023;2012-12-24 05:58:32
157480;11023;2012-12-24 07:28:14
11023;157480;2012-12-24 07:34:20
11023;157480;2012-12-24 07:34:45
157480;11023;2012-12-24 07:39:56
157480;11023;2012-12-24 07:40:01
157480;11023;2012-12-24 07:40:06
157480;11023;2012-12-24 07:40:10
157480;11023;2012-12-24 07:40:15
157480;11023;2012-12-24 07:40:21
157480;11023;2012-12-24 07:40:24
157480;11023;2012-12-24 07:49:40
157480;11023;2012-12-24 07:49:43
157480;11023;2012-12-24 07:49:47
157480;11023;2012-12-24 07:49:51
157480;11023;2012-12-24 07:49:55
157480;11023;2012-12-24 07:49:59
157480;11023;2012-12-24 07:50:03
157480;11023;2012-12-24 07:57:15
157480;11023;2012-12-24 07:57:19
157480;11023;2012-12-24 07:57:22
157480;11023;2012-12-24 07:57:27
157480;11023;2012-12-24 07:57:31
157480;11023;2012-12-24 07:57:36
157480;11023;2012-12-24 07:57:39
157480;11023;2012-12-24 08:02:33
157480;11023;2012-12-24 08:02:43
157480;11023;2012-12-24 08:02:47
157480;11023;2012-12-24 08:02:51
157480;11023;2012-12-24 08:02:54
157480;11023;2012-12-24 08:02:58
157480;11023;2012-12-24 08:04:05
157480;11023;2012-12-24 08:04:15
11023;189277;2012-12-24 08:14:56
11023;157480;2012-12-24 09:22:11
11023;157480;2012-12-24 09:24:01
11023;157480;2012-12-24 09:25:34
11023;157480;2012-12-24 09:27:15
11023;157480;2012-12-24 16:50:07
157480;11023;2012-12-24 17:18:30
157480;11023;2012-12-24 17:18:39
157480;11023;2012-12-24 17:18:43
157480;11023;2012-12-24 17:18:47
144571;11023;2012-12-24 18:19:04
156550;11023;2012-12-24 19:22:29
11023;156550;2012-12-24 19:31:59
156550;11023;2012-12-24 19:44:55
11023;157480;2012-12-24 19:46:46
11023;157480;2012-12-24 19:46:55
157480;11023;2012-12-24 20:38:36
11023;157480;2012-12-24 20:49:58
157480;11023;2012-12-24 21:31:05
11023;157480;2012-12-24 21:48:22
157480;11023;2012-12-24 22:15:27
157480;11023;2012-12-24 22:26:43
11023;157480;2012-12-24 22:38:27
157480;11023;2012-12-24 22:43:33
11023;157480;2012-12-24 22:55:34
157480;11023;2012-12-24 23:10:50
11023;157480;2012-12-24 23:11:57
157480;11023;2012-12-24 23:16:18
11023;157480;2012-12-24 23:17:40
157480;11023;2012-12-24 23:26:06
11023;157480;2012-12-24 23:36:13
11023;157480;2012-12-24 23:37:12
157480;11023;2012-12-25 00:28:03
157480;11023;2012-12-25 00:28:07
114536;11023;2012-12-25 00:34:32
157480;11023;2012-12-25 05:17:10
11023;157480;2012-12-25 07:51:13
157480;11023;2012-12-25 08:00:21
11023;157480;2012-12-25 08:01:06
157480;11023;2012-12-25 08:02:12
11023;157480;2012-12-25 08:03:50
157480;11023;2012-12-25 08:04:55
11023;157480;2012-12-25 08:08:15
157480;11023;2012-12-25 08:09:42
11023;157480;2012-12-25 08:13:20
157480;11023;2012-12-25 08:20:59
11023;157480;2012-12-25 08:25:46
157480;11023;2012-12-25 08:27:59
11023;157480;2012-12-25 09:25:27
11023;157480;2012-12-25 09:31:30
157480;11023;2012-12-25 10:44:56
157480;11023;2012-12-25 10:45:06
11023;157480;2012-12-25 10:48:24
11023;157480;2012-12-25 10:49:07
11023;157480;2012-12-25 10:49:44
156550;11023;2012-12-25 16:10:44
157480;11023;2012-12-25 17:24:53
327618;11023;2012-12-25 18:58:55
157480;11023;2012-12-25 21:36:21
157480;11023;2012-12-25 21:37:29
157480;11023;2012-12-25 21:37:35
11023;157480;2012-12-25 22:03:26
157480;11023;2012-12-25 22:25:47
11023;157480;2012-12-25 22:33:24
11023;157480;2012-12-25 22:33:47
157480;11023;2012-12-25 22:48:49
11023;157480;2012-12-25 22:49:23
157480;11023;2012-12-25 22:51:53
11023;157480;2012-12-25 23:07:44
157480;11023;2012-12-25 23:23:38
11023;157480;2012-12-25 23:25:34
157480;11023;2012-12-25 23:26:47
11023;157480;2012-12-25 23:29:40
157480;11023;2012-12-26 00:33:16
11023;157480;2012-12-26 00:51:27
157480;11023;2012-12-26 00:57:14
11023;157480;2012-12-26 01:02:02
11023;157480;2012-12-26 01:08:30
11023;157480;2012-12-26 01:10:39
11023;157480;2012-12-26 01:10:55
157480;11023;2012-12-26 01:37:32
157480;11023;2012-12-26 01:37:42
11023;157480;2012-12-26 01:40:32
157480;11023;2012-12-26 01:43:50
11023;157480;2012-12-26 01:45:25
11023;157480;2012-12-26 04:53:04
157480;11023;2012-12-26 04:54:18
11023;157480;2012-12-26 04:55:54
11023;157480;2012-12-26 04:56:42
157480;11023;2012-12-26 04:57:38
157480;11023;2012-12-26 04:57:45
11023;157480;2012-12-26 04:57:58
157480;11023;2012-12-26 04:58:34
11023;157480;2012-12-26 04:58:59
11023;114536;2012-12-26 04:59:45
11023;156550;2012-12-26 05:00:13
157480;11023;2012-12-26 05:04:42
114536;11023;2012-12-26 05:49:21
114536;11023;2012-12-26 05:51:38
11023;114536;2012-12-26 05:56:42
157480;11023;2012-12-26 06:42:09
11023;157480;2012-12-26 06:46:07
157480;11023;2012-12-26 06:52:03
11023;157480;2012-12-26 06:57:14
157480;11023;2012-12-26 07:10:19
11023;157480;2012-12-26 07:13:05
157480;11023;2012-12-26 07:23:43
11023;157480;2012-12-26 08:34:21
11023;157480;2012-12-26 08:40:53
11023;157480;2012-12-26 08:42:17
11023;157480;2012-12-26 08:44:08
11023;157480;2012-12-26 08:45:55
11023;157480;2012-12-26 08:47:22
11023;157480;2012-12-26 08:48:43
11023;157480;2012-12-26 08:49:55
11023;157480;2012-12-26 08:51:27
11023;157480;2012-12-26 08:53:03
11023;157480;2012-12-26 08:54:24
11023;157480;2012-12-26 08:55:54
11023;157480;2012-12-26 08:57:12
11023;157480;2012-12-26 08:59:26
11023;157480;2012-12-26 09:01:08
11023;157480;2012-12-26 09:03:57
11023;157480;2012-12-26 09:05:18
11023;157480;2012-12-26 09:06:56
11023;157480;2012-12-26 09:08:07
11023;157480;2012-12-26 09:10:10
11023;157480;2012-12-26 09:11:22
11023;157480;2012-12-26 09:13:04
11023;157480;2012-12-26 09:15:12
11023;157480;2012-12-26 09:18:36
11023;157480;2012-12-26 09:20:27
11023;157480;2012-12-26 09:21:57
11023;157480;2012-12-26 09:23:30
11023;157480;2012-12-26 09:25:24
11023;157480;2012-12-26 09:26:25
11023;157480;2012-12-26 09:28:26
11023;157480;2012-12-26 09:30:29
11023;157480;2012-12-26 09:32:05
11023;157480;2012-12-26 09:34:35
11023;157480;2012-12-26 09:36:08
11023;157480;2012-12-26 09:37:17
11023;157480;2012-12-26 09:39:06
11023;157480;2012-12-26 09:40:36
11023;157480;2012-12-26 09:41:51
11023;157480;2012-12-26 09:43:38
11023;157480;2012-12-26 09:45:16
11023;157480;2012-12-26 09:46:49
11023;157480;2012-12-26 09:48:26
11023;157480;2012-12-26 09:49:51
11023;157480;2012-12-26 09:51:02
11023;157480;2012-12-26 09:52:09
11023;157480;2012-12-26 09:54:09
11023;157480;2012-12-26 10:09:04
11023;157480;2012-12-26 10:09:09
11023;157480;2012-12-26 10:09:49
155108;11023;2012-12-26 16:24:13
114536;11023;2012-12-26 17:55:52
11023;114536;2012-12-26 18:17:34
11023;157480;2012-12-26 19:00:27
157480;11023;2012-12-26 19:11:24
157480;11023;2012-12-26 19:11:34
11023;157480;2012-12-26 19:25:06
157480;11023;2012-12-26 19:51:50
11023;157480;2012-12-26 19:58:59
11023;114536;2012-12-26 19:59:06
157480;11023;2012-12-26 20:44:44
11023;157480;2012-12-26 21:53:16
157480;11023;2012-12-26 22:49:04
11023;157480;2012-12-26 22:50:07
157480;11023;2012-12-26 22:52:50
11023;157480;2012-12-26 23:06:52
157480;11023;2012-12-27 01:26:00
11023;157480;2012-12-27 01:34:02
157480;11023;2012-12-27 01:36:09
11023;114536;2012-12-27 01:36:14
11023;157480;2012-12-27 01:37:25
11023;189277;2012-12-27 01:38:32
189277;11023;2012-12-27 01:41:43
11023;189277;2012-12-27 01:48:27
189277;11023;2012-12-27 01:49:50
11023;157480;2012-12-27 02:35:30
157480;11023;2012-12-27 04:20:35
11023;157480;2012-12-27 04:21:37
157480;11023;2012-12-27 04:25:23
11023;157480;2012-12-27 04:28:27
157480;11023;2012-12-27 04:58:08
157480;11023;2012-12-27 05:44:50
11023;157480;2012-12-27 06:47:15
11023;157480;2012-12-27 06:48:48
11023;157480;2012-12-27 06:50:28
11023;157480;2012-12-27 06:51:11
11023;157480;2012-12-27 08:36:19
11023;157480;2012-12-27 08:37:30
11023;157480;2012-12-27 08:38:38
11023;157480;2012-12-27 08:39:25
157480;11023;2012-12-27 14:27:48
157480;11023;2012-12-27 14:27:53
157480;11023;2012-12-27 14:28:01
157480;11023;2012-12-27 14:28:07
11023;157480;2012-12-27 14:38:21
11023;157480;2012-12-27 14:39:15
157480;11023;2012-12-27 14:44:08
157480;11023;2012-12-27 14:44:15
11023;157480;2012-12-27 14:45:41
11023;157480;2012-12-27 18:28:38
157480;11023;2012-12-27 20:25:13
11023;157480;2012-12-27 20:55:39
157480;11023;2012-12-27 20:56:20
11023;157480;2012-12-27 20:57:12
157480;11023;2012-12-27 20:58:43
11023;157480;2012-12-27 21:02:14
157480;11023;2012-12-27 21:08:07
11023;157480;2012-12-27 21:10:00
157480;11023;2012-12-27 21:13:29
11023;157480;2012-12-27 21:39:36
157480;11023;2012-12-27 21:43:02
11023;157480;2012-12-27 22:01:53
157480;11023;2012-12-27 22:02:50
11023;157480;2012-12-27 22:06:19
157480;11023;2012-12-27 22:15:53
11023;157480;2012-12-27 22:17:16
157480;11023;2012-12-27 22:18:11
11023;157480;2012-12-27 22:19:47
157480;11023;2012-12-27 22:20:45
11023;157480;2012-12-27 22:22:14
157480;11023;2012-12-27 22:24:56
11023;157480;2012-12-27 22:25:37
157480;11023;2012-12-27 22:31:52
11023;157480;2012-12-27 22:47:20
157480;11023;2012-12-27 23:11:26
11023;157480;2012-12-27 23:44:43
157480;11023;2012-12-28 00:11:51
11023;157480;2012-12-28 00:12:29
157480;11023;2012-12-28 00:23:43
11023;157480;2012-12-28 00:39:20
11023;191682;2012-12-28 00:40:02
191682;11023;2012-12-28 00:40:51
11023;191682;2012-12-28 00:42:13
191682;11023;2012-12-28 00:44:11
11023;191682;2012-12-28 00:44:54
191682;11023;2012-12-28 00:46:35
11023;191682;2012-12-28 00:47:35
191682;11023;2012-12-28 00:49:14
11023;191682;2012-12-28 00:49:52
191682;11023;2012-12-28 00:50:46
11023;191682;2012-12-28 00:51:41
191682;11023;2012-12-28 00:53:10
11023;191682;2012-12-28 00:54:52
157480;11023;2012-12-28 01:01:32
11023;157480;2012-12-28 01:02:12
